GSM,515,2,20235,32192,0,121.0481,14.6212,5142,28,1,1374638366,1760143984,0
GSM,515,2,20233,12161,0,121.0205,14.6071,1798,22,1,1381658775,1760143924,0
GSM,515,2,20235,32115,0,121.0548,14.6266,6059,36,1,1382276487,1760144221,0
GSM,515,2,20233,22161,0,121.0204,14.6044,4009,32,1,1384425370,1760143924,0
GSM,515,2,20208,3119,0,121.0243,14.6233,1269,32,1,1386176917,1760144341,0
GSM,515,2,28813,38943,0,124.6283,8.4943,1167,29,1,1394378302,1770480067,0
GSM,515,2,20239,19455,0,121.0776,14.5884,500,28,1,1399213482,1745487967,0
GSM,515,2,23612,33688,0,121.9209,11.9701,1529,18,1,1399815369,1737543728,0
GSM,515,2,23612,13659,0,121.9177,11.9813,2622,34,1,1399815434,1758114722,0
GSM,515,3,51053,12346,0,125.5005,9.7852,1000,23,1,1400561291,1737543393,0
GSM,515,2,20213,32128,0,121.0743,14.6681,1163,50,1,1402405432,1760144164,0
GSM,515,2,20213,22167,0,121.071,14.672,953,50,1,1402405432,1760144164,0
GSM,515,2,20213,23178,0,121.0661,14.6551,735,50,1,1402457869,1760144346,0
GSM,515,2,20213,33110,0,121.0492,14.6523,1008,50,1,1402457866,1760144347,0
GSM,515,2,20213,23110,0,121.0704,14.6559,553,50,1,1402457866,1760144346,0
GSM,515,2,20213,43110,0,121.0711,14.6565,632,50,1,1402457866,1760144346,0
GSM,515,2,20217,31195,0,121.0352,14.6344,4249,31,1,1404999221,1760144403,0
GSM,515,2,24912,54916,0,121.1117,14.2413,1821,50,1,1407807671,1746606065,0
GSM,515,2,20237,31526,0,121.0462,14.5732,1000,15,1,1408080794,1760143808,0
GSM,515,2,20220,12657,0,121.0948,14.6125,2624,25,1,1412778188,1745487969,0
GSM,515,2,20220,22657,0,121.093,14.6075,1293,9,1,1412778188,1745487968,0
GSM,515,2,20263,23162,0,121.0526,14.5465,1000,19,1,1412859619,1760144524,0
GSM,515,2,20263,13162,0,121.0522,14.5477,500,32,1,1412859619,1760144524,0
GSM,515,2,20263,11658,0,121.0566,14.5551,1000,18,1,1412859619,1750807861,0
GSM,515,2,20263,32484,0,121.0515,14.5448,5052,16,1,1412859619,1760144470,0
GSM,515,2,20263,19431,0,121.0568,14.5656,1031,25,1,1412859642,1760144469,0
GSM,515,2,20263,29276,0,121.0542,14.5601,1000,17,1,1412859642,1760144469,0
GSM,515,2,20263,22265,0,121.0656,14.5549,500,50,1,1412859642,1760144469,0
GSM,515,2,20220,32637,0,121.0918,14.5975,1958,46,1,1412859654,1745487968,0
GSM,515,2,20263,32265,0,121.0627,14.5549,500,50,1,1412859649,1760144469,0
GSM,515,2,20220,32802,0,121.0998,14.6229,1558,50,1,1413648435,1745487971,0
GSM,515,2,20213,13110,0,121.0705,14.6564,567,50,1,1416376503,1760144346,0
GSM,515,2,20235,12183,0,121.048,14.6261,500,30,1,1416797820,1760143985,0
GSM,515,2,27416,37413,0,120.5108,16.3903,16474,27,1,1416797820,1737543542,0
GSM,515,2,20217,22169,0,121.0468,14.6286,500,25,1,1416797820,1760143985,0
GSM,515,2,27416,17413,0,120.5925,16.4057,4406,25,1,1416797821,1737543542,0
GSM,515,2,24309,34306,0,121.1402,14.0525,4288,29,1,1419403413,1745300647,0
GSM,515,2,20237,22203,0,121.044,14.6239,7056,50,1,1423491583,1760144469,0
GSM,515,2,20267,31346,0,121.0029,14.5067,7296,16,1,1423571206,1760144584,0
GSM,515,2,20267,21346,0,121.0125,14.5161,1371,27,1,1423571306,1760144585,0
GSM,515,2,23229,36668,0,124.0082,10.3132,1041,14,1,1424774735,1771935481,0
GSM,515,2,24912,26040,0,121.1279,14.2145,1953,50,1,1431225726,1745300641,0
GSM,515,2,24912,56040,0,121.1227,14.2227,1104,27,1,1431225856,1745300641,0
GSM,515,2,24912,36048,0,121.1322,14.2076,2098,50,1,1431226446,1745300642,0
GSM,515,2,24912,56048,0,121.1309,14.2107,1010,37,1,1431226446,1745300642,0
GSM,515,3,51003,61421,0,125.5345,7.0466,1000,10,1,1431793464,1760317810,0
GSM,515,2,20260,22200,0,121.0276,14.5681,1000,10,1,1432526232,1760144465,0
GSM,515,2,20267,11347,0,121.004,14.5134,1030,17,1,1434000859,1760144584,0
GSM,515,2,20267,41346,0,121.0016,14.5178,1565,24,1,1434000859,1760144584,0
GSM,515,2,23307,23319,0,123.0253,11.2529,33097,21,1,1434370606,1758783068,0
GSM,515,2,23307,23362,0,123.1119,11.4028,1179,16,1,1436830725,1758783123,0
GSM,515,2,23307,23360,0,123.1093,11.4563,1206,22,1,1437117289,1758783124,0
GSM,515,2,23307,13362,0,123.1132,11.4724,10727,5,1,1437117289,1758783126,0
GSM,515,2,23307,33323,0,123.0156,11.1192,22086,13,1,1438092088,1758783066,0
GSM,515,2,23307,23957,0,122.9792,11.0753,1402,28,1,1438092088,1758783065,0
GSM,515,2,23307,33375,0,122.9998,11.266,32760,11,1,1438092088,1758783068,0
GSM,515,2,23307,23323,0,123.0109,11.1457,4194,9,1,1438092088,1758783066,0
GSM,515,2,23307,23376,0,122.9948,11.0776,25631,20,1,1435803816,1758783065,0
GSM,515,2,23307,3375,0,123.037,11.268,31096,25,1,1438092088,1758783068,0
GSM,515,2,23307,33957,0,122.9481,11.0701,2456,37,1,1438092088,1758783064,0
GSM,515,2,23307,13368,0,122.9164,11.0637,2850,40,1,1438092088,1758783064,0
GSM,515,2,23307,13319,0,123.0433,11.2899,28568,18,1,1438092088,1758783121,0
GSM,515,2,23307,13375,0,123.0667,11.2873,28178,41,1,1438092088,1758783121,0
GSM,515,2,23612,13663,0,121.9158,11.9931,1000,15,1,1438858591,1758114723,0
GSM,515,2,20260,11211,0,121.0392,14.5586,1103,15,1,1438946608,1760143808,0
LTE,515,2,9,84541442,0,121.0546,14.5397,1397,50,1,1442891410,1746606067,0
GSM,515,3,51053,22346,0,125.4959,9.7847,1000,21,1,1446455179,1737543395,0
GSM,515,2,20218,31817,0,121.1118,14.6738,1954,4,1,1448147001,1756165681,0
GSM,515,3,51053,54426,0,125.4989,9.7826,1930,22,1,1450311274,1737543393,0
GSM,515,2,24309,24306,0,121.1515,14.0278,4491,37,1,1455848819,1745300701,0
GSM,515,2,823,18222,0,125.3785,6.7975,1270,5,1,1458561697,1738933445,0
GSM,515,2,20208,21334,0,121.0326,14.6227,1000,13,1,1458561705,1760144341,0
GSM,515,2,20208,21320,0,121.0252,14.6218,1000,11,1,1458561705,1760143922,0
GSM,515,2,20208,53119,0,121.0185,14.6206,1000,23,1,1458561706,1760143922,0
GSM,515,2,20208,32147,0,121.0172,14.6102,1000,22,1,1458561706,1760143923,0
GSM,515,2,20208,21147,0,121.0174,14.61,841,25,1,1458561705,1760143923,0
GSM,515,2,20208,31334,0,121.0306,14.6223,1000,17,1,1458561705,1760144286,0
GSM,515,2,20208,33119,0,121.0196,14.6209,1000,24,1,1458561706,1760143922,0
GSM,515,2,20208,33130,0,121.0249,14.6125,1000,22,1,1458561706,1760143926,0
GSM,515,2,20208,53159,0,121.0154,14.6107,1000,12,1,1458561706,1760143923,0
GSM,515,2,20217,3109,0,121.0375,14.6424,1000,14,1,1458561711,1760144344,0
GSM,515,2,20217,12195,0,121.0374,14.6298,820,50,1,1458561711,1760144404,0
GSM,515,2,20217,3158,0,121.0341,14.6367,1000,8,1,1458561711,1760144402,0
GSM,515,2,20208,31147,0,121.0162,14.614,1000,14,1,1458561705,1760143923,0
